index,駅名,乗降客数（日）,人口総数,男性人口,男性人口比率,0～14歳人口,15～64歳人口,65歳以上人口,昼間人口,世帯数,一人世帯数,一人世帯率,小売事業所数,小売業年間商品販売額,全産業事業所数,飲食店事業所数,生徒学生数,0～9歳人口(比率),10～19歳人口(比率),20～29歳人口(比率),30～39歳人口(比率),40～49歳人口(比率),50～59歳人口(比率),60～69歳人口(比率),70～79歳人口(比率),80歳以上人口(比率),買回り品(事業所数比率),最寄り品(事業所数比率),全産業従業者総数
1032,石鳥谷,"2,398","1,608",749,46.58,285,951,372,"1,478",546,103,19,22,"197,542",74,4,474,10.57,12.55,7.77,13.18,14.42,12.18,12.06,11.06,6.22,50,40.91,391
1033,日詰,"1,086","1,107",511,46.16,201,724,183,988,379,71,19,9,"31,562",57,4,139,12.83,10.48,12.01,16.08,13.1,12.83,9.49,8.58,4.61,33.33,33.33,481
1034,紫波中央,24,"2,062",988,47.91,425,"1,319",317,"1,354",703,129,18,18,"96,020",79,5,209,12.76,14.07,8.3,15.48,16.74,11.84,10.87,6.65,3.3,44.44,38.89,521
1035,古館,"1,748","1,458",685,46.98,169,971,318,633,503,70,14,6,"6,924",32,2,0,7.13,8.64,9.88,12.21,11.32,17.49,19,10.01,4.32,33.33,33.33,88
1036,矢幅,"5,994","2,620","1,250",47.71,444,"1,759",412,"2,169",980,268,27,31,"366,148",122,9,398,11.09,11.89,11.01,14.64,14.3,14.22,11.81,6.61,4.43,61.29,29.03,934
1037,岩手飯岡,"4,796","3,205","1,532",47.8,457,"2,174",551,"2,148","1,260",366,29,23,"359,279",147,9,0,9.55,10.28,11.06,15.59,13.7,14.11,14.08,7.45,4.18,30.43,52.17,"1,082"
1038,仙北町,"3,052","4,669","2,238",47.93,651,"3,069",895,"4,053","2,118",893,42,46,"395,455",223,6,726,9.08,10.31,13.15,15.31,13.95,12.5,11.41,9.21,5.09,43.48,45.65,"1,724"
1039,盛岡,"36,880","3,747","1,703",45.45,379,"2,678",518,"15,827","2,086","1,243",60,219,"1,819,998",888,69,"1,481",7.47,11.56,14.16,14.47,15.98,14.94,11.14,6.83,3.47,60.73,36.99,"13,522"
1040,厨川,"2,891","2,998","1,392",46.43,445,"2,130",398,"2,859","1,214",449,37,34,"657,737",138,9,612,9.32,16.78,15.14,13.08,14.46,12.95,8.75,6.19,3.33,61.76,26.47,"1,336"
1041,滝沢,"3,114","2,263","1,101",48.65,247,"1,636",368,851,977,364,37,3,"23,759",31,3,0,6,14.53,15.56,9.69,11.33,17.24,14.67,6.93,4.04,33.33,100,141
1042,渋民,659,592,282,47.64,72,385,135,336,206,35,17,5,"22,089",18,2,0,8.11,8.78,9.29,12.67,13.85,14.36,16.89,9.29,6.76,40,40,112
1043,好摩,"1,226","1,295",618,47.72,187,802,308,"1,307",492,124,25,17,"144,447",82,3,247,9.26,9.88,10.26,12.04,12.04,16.2,12.81,11.42,6.1,47.06,35.29,567
1044,岩手川口,278,698,332,47.56,80,386,231,500,242,53,22,9,"15,816",34,1,0,7.75,7.46,8.46,9.47,11.19,14.63,14.92,14.06,12.05,33.33,66.67,162
1045,いわて沼宮内,989,703,324,46.09,69,414,220,598,287,86,30,8,"161,564",42,1,0,5.71,9.42,7.13,10.7,12.55,14.41,16.98,14.84,8.27,25,50,260
1046,御堂,42,131,66,50.38,14,78,39,142,41,9,22,2,0,8,0,51,6.15,13.85,6.92,8.46,13.08,14.62,13.08,13.85,10,50,50,21
1047,奥中山高原,340,594,267,44.95,76,354,164,594,209,53,25,9,"57,749",25,0,110,7.23,9.41,9.41,13.11,10.76,15.8,12.27,13.78,8.24,55.56,33.33,217
1048,小繋,16,18,9,50,0,9,9,17,9,4,44,1,0,1,0,0,0,0,14.29,0,7.14,21.43,14.29,35.71,7.14,0,100,1
1049,小鳥谷,150,381,176,46.19,29,182,171,401,158,46,29,9,"7,572",26,0,76,4.7,6.01,5.22,8.36,9.4,14.36,16.71,22.19,13.05,44.44,55.56,125
1050,一戸,672,"1,292",614,47.52,143,751,398,"1,260",516,142,28,39,"175,189",103,7,123,7.03,8.5,6.96,8.35,11.9,17.16,16.77,13.52,9.81,43.59,46.15,568
1051,二戸,"1,580","1,141",524,45.92,141,642,354,"1,745",457,123,27,20,"176,394",110,8,348,7.84,8.46,7.67,11.45,11.54,14.36,15.59,13.48,9.6,35,55,908
1052,斗米,149,775,365,47.1,102,457,214,544,304,78,26,12,"102,622",38,0,33,7.76,8.93,7.37,14.1,11.77,13.2,16.43,11.77,8.67,41.67,41.67,177
1053,金田一温泉,211,734,353,48.09,94,413,231,500,282,68,24,9,"34,467",37,0,0,7.33,10.58,7.19,10.45,12.21,13.43,15.88,13.7,9.23,22.22,77.78,178
1054,一ノ関,"9,124","1,996",936,46.89,237,"1,185",558,"5,461",900,373,41,108,"573,889",560,47,208,7.54,9.26,9.21,12.39,12.14,14.37,13,12.65,9.46,61.11,36.11,"4,517"
1055,真滝,148,283,125,44.17,25,129,132,343,79,11,14,5,"37,869",17,0,67,5.23,7.32,6.62,6.27,9.06,11.85,12.89,16.72,24.04,40,40,118
1056,陸中門崎,278,110,52,47.27,17,57,37,103,34,7,21,1,0,10,0,0,8.04,10.71,4.46,10.71,7.14,16.07,16.07,15.18,11.61,0,0,57
1057,岩ノ下,136,130,67,51.54,13,73,47,78,36,3,8,0,0,5,0,0,3.7,9.63,5.93,7.41,12.59,14.81,20,17.04,8.89,0,0,10
1058,陸中松川,110,251,124,49.4,18,154,87,291,71,5,7,3,0,17,0,0,2.68,12.64,6.51,6.9,13.79,14.56,14.56,16.86,11.49,0,66.67,167
1059,猊鼻渓,234,359,182,50.7,41,179,140,627,123,26,21,25,"119,417",59,4,0,7.52,7.8,2.79,9.47,13.37,13.65,14.76,20.61,10.03,44,52,461
1060,柴宿,262,646,298,46.13,90,402,153,386,239,55,23,2,0,12,0,1,8.05,9.13,7.43,14.86,13.16,13,17.8,12.38,4.18,0,50,103
1061,摺沢,692,720,337,46.81,98,404,216,917,272,69,25,20,"194,732",79,6,176,9.21,8.65,7.53,10.88,12.97,13.81,13.39,14.5,9.07,35,50,423
1062,千厩,558,496,236,47.58,64,284,148,"1,294",192,56,29,27,"251,485",72,5,0,7.46,10.08,8.87,10.28,14.11,11.09,15.52,12.5,10.08,40.74,37.04,"1,070"
1063,小梨,100,158,86,54.43,14,86,61,160,47,6,13,3,0,12,1,41,4.35,7.45,8.7,8.7,8.7,16.15,16.15,15.53,14.29,0,100,42
1064,矢越,186,189,97,51.32,21,106,62,293,58,10,17,5,"56,507",19,0,88,7.45,9.04,6.38,10.11,9.04,15.43,17.02,11.17,14.36,20,40,109
1065,折壁,196,520,251,48.27,56,284,180,561,170,30,18,14,"95,126",47,2,116,6.54,7.69,4.81,10.96,10.77,16.54,15,15.19,12.5,50,42.86,215
1066,新月,62,176,91,51.7,20,104,58,122,50,5,10,4,0,6,0,3,5.52,9.39,6.08,8.29,14.92,18.23,15.47,15.47,6.63,25,25,28
1067,陸前矢作,76,292,134,45.89,36,136,117,192,97,17,18,1,0,11,0,0,6.94,9.38,2.78,8.68,12.85,11.81,15.97,20.49,11.11,0,100,26
1068,竹駒,88,188,85,45.21,19,94,75,331,66,11,17,2,0,18,0,0,6.45,6.45,4.84,10.22,9.14,14.52,17.74,16.67,13.98,0,50,229
1069,陸前高田,440,"1,280",618,48.28,175,717,388,"1,786",521,169,32,61,"530,506",225,15,0,8.59,9.06,5.7,13.75,14.14,12.03,14.06,14.61,8.05,52.46,37.7,"1,300"
1070,脇ノ沢,92,607,285,46.95,89,320,199,468,205,44,21,3,39,29,0,39,10.71,6.43,6.59,12.52,10.05,10.54,20.1,15.65,7.41,0,100,134
1071,小友,204,236,109,46.19,26,119,90,145,77,14,18,6,"11,253",11,0,0,4.68,11.06,3.4,8.94,11.06,12.34,20,17.45,11.06,16.67,66.67,39
1072,細浦,160,840,386,45.95,90,448,304,837,288,75,26,21,"52,125",63,2,0,4.52,10.94,5.83,7.85,13.32,12.6,19.02,16.77,9.16,61.9,38.1,442
1073,下船渡,28,939,434,46.22,114,495,329,841,312,62,20,17,"76,017",63,1,0,7.57,8.85,5.65,8.74,12.15,13.43,18.44,15.67,9.49,17.65,64.71,402
1074,大船渡,92,"1,913",901,47.1,197,"1,103",607,"2,883",809,285,35,85,"507,174",383,23,153,5.97,8.96,6.6,10.59,12.37,14.94,15.67,14.68,10.22,49.41,43.53,"1,935"
1075,盛,656,"1,773",804,45.35,205,"1,026",540,"2,231",769,313,41,104,"557,910",289,16,0,7.46,7.41,9.67,13.57,11.93,12.21,15.04,12.55,10.18,57.69,32.69,"1,583"
1076,北上,"6,934","2,634","1,357",51.52,393,"1,771",429,"5,809","1,238",545,44,47,"221,009",361,17,0,10.88,8.48,9.1,18.67,18.13,12.5,9.99,6.94,5.32,65.96,31.91,"5,062"
1077,柳原,148,"2,795","1,375",49.19,408,"1,765",592,"2,860","1,248",555,44,41,"585,770",200,20,317,10.16,9,12.91,17.61,12.69,10.63,10.45,9.26,7.3,56.1,36.59,"1,612"
1078,江釣子,156,"1,150",542,47.13,233,714,200,"1,577",373,68,18,14,"229,702",73,6,610,12.9,12.55,10.11,15.78,15.08,11.42,8.98,9.85,3.31,50,28.57,579
1079,藤根,372,932,447,47.96,151,548,233,897,305,47,15,15,"30,005",70,2,144,10.83,10.4,8.25,14.15,12.54,12.22,12.33,13.5,5.79,33.33,53.33,440
1080,立川目,220,690,340,49.28,91,381,218,590,214,36,17,6,"13,426",42,2,0,7.25,10.29,6.81,10.87,11.88,13.19,16.09,14.78,8.84,33.33,66.67,316
1081,横川目,294,553,264,47.74,54,320,178,679,184,39,21,13,"27,110",42,2,200,5.42,9.22,7.59,9.4,10.49,17.72,15.73,14.29,10.13,30.77,53.85,236
1082,岩沢,102,117,57,48.72,5,51,61,75,50,12,24,3,0,3,0,0,3.39,2.54,5.93,3.39,11.86,15.25,11.86,32.2,13.56,0,100,6
1083,和賀仙人,54,83,42,50.6,4,39,38,93,30,6,20,0,0,4,0,0,3.66,4.88,6.1,4.88,8.54,17.07,17.07,20.73,17.07,0,0,48
1084,ゆだ錦秋湖,62,114,55,48.25,6,59,50,106,43,10,23,2,0,6,0,0,3.45,3.45,11.21,6.9,6.9,13.79,21.55,20.69,12.07,50,50,24
1085,ほっとゆだ,304,518,228,44.02,50,255,215,673,220,65,30,12,"28,678",62,3,23,6.76,5.98,6.18,6.56,8.49,16.02,15.83,18.53,15.64,33.33,58.33,401
1086,ゆだ高原,66,50,25,50,1,29,18,43,20,5,25,1,0,3,0,0,4.08,0,4.08,8.16,4.08,30.61,16.33,14.29,18.37,0,100,14
1087,花巻,"6,562","2,329","1,103",47.36,297,"1,468",551,"3,036","1,023",389,38,70,"894,386",239,19,500,8.51,8.94,12,14.68,13.56,12,13.43,10.45,6.43,50,40,"1,715"
1088,似内,30,272,133,48.9,28,160,86,155,70,7,10,1,0,6,0,0,7.69,5.49,9.16,11.72,8.06,18.32,15.02,13.55,10.99,0,100,36
1089,新花巻,"1,884",275,119,43.27,34,163,79,263,79,11,14,6,"260,854",25,2,0,8.3,8.66,7.58,9.75,11.91,13.72,19.86,10.11,10.11,33.33,50,153
1090,小山田,72,139,69,49.64,17,92,31,67,44,6,14,2,0,4,0,0,9.35,9.35,12.23,15.11,8.63,15.83,10.79,11.51,7.19,50,100,7
1091,土沢,362,592,274,46.28,74,309,209,860,210,51,24,35,"328,663",114,9,7,5.56,10.94,5.56,9.6,12.12,12.46,15.66,17.34,10.77,48.57,37.14,582
1092,晴山,162,226,101,44.69,22,114,92,178,78,22,28,3,"18,259",21,1,4,5.68,6.55,4.8,10.04,7.42,15.72,18.78,15.72,15.28,33.33,66.67,54
1093,岩根橋,56,51,23,45.1,7,20,23,38,20,8,40,0,0,1,0,0,10,4,4,8,14,14,8,20,18,0,0,1
1094,宮守,190,269,123,45.72,30,152,91,379,99,27,27,5,"51,135",38,2,69,6.93,8.39,9.12,9.12,9.49,13.87,16.79,14.6,11.68,40,60,186
1095,柏木平,42,53,24,45.28,0,32,20,32,20,4,20,0,0,2,0,0,0,0,10,10,0,28,18,10,24,0,0,9
1096,鱒沢,218,151,74,49.01,11,82,61,173,44,10,23,4,"6,587",5,0,30,4.55,3.25,7.14,8.44,8.44,20.13,13.64,21.43,12.99,25,50,58
1097,荒谷前,56,83,36,43.37,8,42,33,55,25,8,32,0,0,6,0,0,3.8,7.59,10.13,6.33,11.39,10.13,12.66,22.78,15.19,0,0,15
1098,岩手二日町,38,129,63,48.84,17,67,45,99,42,8,19,3,"4,144",7,0,0,7.87,8.66,4.72,8.66,10.24,17.32,11.81,14.96,15.75,33.33,66.67,28
1099,綾織,28,131,59,45.04,14,62,54,111,42,4,10,3,0,4,0,0,6.98,6.98,4.65,10.08,7.75,14.73,20.93,14.73,13.18,33.33,33.33,40
1100,遠野,652,"2,408","1,135",47.13,266,"1,315",824,"2,869","1,002",326,33,113,"687,488",377,21,32,7.03,8.02,7.44,9.4,11.56,13.56,14.89,18.13,9.98,57.52,36.28,"1,847"
1101,青笹,64,210,98,46.67,19,169,100,142,64,10,16,0,0,7,0,0,4.5,4.15,7.61,10.38,6.92,17.99,23.88,14.88,9.69,0,0,49
1102,岩手上郷,228,489,227,46.42,50,262,185,508,172,37,22,6,"7,055",35,3,66,5.63,9.26,5.84,8.05,10.26,15.69,15.69,19.11,10.46,50,33.33,189
1103,平倉,114,80,36,45,5,42,37,42,24,3,13,1,0,1,0,0,3.53,9.41,5.88,7.06,5.88,14.12,21.18,15.29,17.65,0,0,1
1104,足ケ瀬,12,49,22,44.9,4,16,28,36,20,8,40,0,0,0,0,0,2.22,8.89,0,6.67,11.11,4.44,8.89,42.22,15.56,0,0,0
1105,上有住,50,13,5,38.46,1,8,9,9,7,2,29,0,0,0,0,0,0,5.88,0,5.88,11.76,11.76,23.53,23.53,17.65,0,0,0
1106,陸中大橋,32,41,23,56.1,2,17,24,42,22,11,50,1,0,6,0,0,4.55,0,2.27,6.82,9.09,11.36,20.45,29.55,15.91,0,0,13
1107,洞泉,92,350,164,46.86,38,181,132,279,155,52,34,2,0,10,0,0,7.08,6.23,3.97,8.22,12.46,15.01,17.85,19.26,9.92,0,50,42
1108,松倉,660,"1,068",489,45.79,129,604,335,"1,141",440,125,28,9,"25,579",46,1,458,8.61,6.74,8.9,11.61,10.21,14.23,17.51,13.01,9.18,33.33,33.33,223
1109,小佐野,128,"1,900",864,45.47,180,898,823,"2,053",765,222,29,34,"184,265",122,5,261,5.79,6.37,4.53,8.79,9.47,14.05,16.16,17.05,17.79,44.12,50,685
1110,釜石,548,865,398,46.01,70,451,343,"2,845",391,159,41,71,"322,404",226,15,121,5.08,6.12,6.24,10.39,9.82,13.86,17.67,17.78,13.05,42.25,54.93,"2,367"
1111,盛岡,"35,748","3,747","1,703",45.45,379,"2,678",518,"15,827","2,086","1,243",60,219,"1,819,998",888,69,"1,481",7.47,11.56,14.16,14.47,15.98,14.94,11.14,6.83,3.47,60.73,36.99,"13,522"
1112,大釜,"1,034","1,289",615,47.71,240,871,171,778,464,113,24,6,"103,537",38,1,72,11.95,12.34,13.36,16.64,14.38,12.81,9.45,6.56,2.5,33.33,33.33,319
1113,小岩井,"1,068","1,091",500,45.83,136,666,282,861,354,59,17,2,0,26,1,0,7.36,10.4,7.91,12.14,12.05,15,14.44,9.75,10.95,0,100,438
1114,雫石,"1,148",937,443,47.28,117,566,259,846,316,65,21,20,"84,906",68,4,102,8.5,8.18,8.29,11.8,11.16,15.3,16.9,11.48,8.4,50,35,378
1115,春木場,154,382,173,45.29,38,208,136,443,118,16,14,5,"3,543",28,1,122,6.05,8.95,7.89,6.58,12.37,15,14.74,18.16,10.26,60,60,157
1116,赤渕,44,104,52,50,14,60,33,52,31,5,16,0,0,4,1,0,7.48,12.15,5.61,9.35,14.02,12.15,19.63,13.08,6.54,0,0,5
1117,盛岡,"35,748","3,747","1,703",45.45,379,"2,678",518,"15,827","2,086","1,243",60,219,"1,819,998",888,69,"1,481",7.47,11.56,14.16,14.47,15.98,14.94,11.14,6.83,3.47,60.73,36.99,"13,522"
1118,上盛岡,166,"4,785","2,225",46.5,515,"3,332",818,"7,752","2,629","1,534",58,60,"698,100",412,30,"1,819",7.12,10.5,16.72,13.98,14.21,13.85,10.89,7.35,5.38,51.67,45,"4,520"
1119,山岸,84,"3,629","1,639",45.16,419,"2,156","1,047","2,776","1,477",400,27,21,"233,121",109,4,570,7.15,8.48,8.39,11.18,12.15,14.85,15.46,13.64,8.7,42.86,47.62,573
1120,上米内,142,261,131,50.19,26,173,62,118,93,15,16,0,0,4,0,7,6.11,11.07,8.78,9.16,14.5,20.61,11.83,11.45,6.49,0,0,17
1121,大志田,2,2,1,50,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122,浅岸,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1123,区界,4,39,17,43.59,5,23,16,61,17,4,24,3,"9,055",10,1,0,6.82,6.82,6.82,4.55,6.82,29.55,2.27,6.82,29.55,0,66.67,43
1124,松草,4,17,8,47.06,1,7,7,12,6,2,33,0,0,4,0,0,0,11.76,0,5.88,11.76,23.53,11.76,17.65,17.65,0,0,4
1125,平津戸,4,19,10,52.63,1,10,13,25,9,4,44,1,0,2,0,0,0,4.17,0,4.17,20.83,12.5,16.67,20.83,20.83,100,100,8
1126,川内,18,66,29,43.94,5,29,33,61,29,8,28,2,0,4,0,3,3.03,10.61,4.55,1.52,7.58,13.64,16.67,25.76,16.67,50,0,21
1127,箱石,30,101,45,44.55,5,48,52,83,45,14,31,0,0,11,0,3,0.95,4.76,3.81,5.71,8.57,15.24,19.05,28.57,13.33,0,0,28
1128,陸中川井,84,339,151,44.54,20,157,162,369,127,41,32,7,"18,097",37,1,0,1.47,8.26,3.24,5.31,12.68,13.86,16.22,19.47,19.47,0,71.43,205
1129,腹帯,20,77,40,51.95,8,40,29,71,29,8,28,1,0,3,0,0,3.9,12.99,3.9,6.49,7.79,15.58,20.78,15.58,12.99,0,100,15
1130,茂市,70,242,112,46.28,27,116,102,303,96,20,21,4,"18,748",25,1,47,5.33,8.61,4.51,5.74,10.66,15.57,18.03,21.31,10.25,25,50,122
1131,蟇目,100,277,133,48.01,33,152,92,181,106,32,30,9,"6,970",16,0,0,6.83,9.35,6.83,11.87,6.83,15.83,17.27,16.55,8.63,44.44,44.44,47
1132,花原市,64,123,58,47.15,13,61,48,80,41,5,12,0,0,3,0,0,5.74,8.2,3.28,6.56,13.93,13.93,21.31,18.03,9.02,0,0,8
1133,千徳,68,"1,178",566,48.05,144,705,329,"1,203",405,95,23,14,"243,426",64,2,0,7.9,7.73,8.16,11.13,11.55,16.48,16.57,11.81,8.67,42.86,14.29,676
1134,宮古,650,"2,599","1,202",46.25,267,"1,535",790,"5,223","1,227",536,44,155,"858,888",606,39,925,6.94,6.44,8.98,12.52,10.87,14.61,16.18,12.99,10.48,63.23,31.61,"3,209"
1135,磯鶏,522,"1,447",685,47.34,199,840,413,"1,319",568,159,28,18,"235,791",85,3,39,8.4,10.26,7.02,12.53,12.33,13.36,15.63,12.6,7.85,33.33,50,619
1136,津軽石,238,878,419,47.72,119,499,260,744,316,67,21,9,"17,205",41,1,172,9.11,7.97,6.04,11.73,12.07,13.1,18.91,13.21,7.86,33.33,55.56,194
1137,豊間根,344,618,281,45.47,107,350,168,592,203,41,20,10,"28,303",40,0,53,9.11,12.14,5.91,13.26,11.5,13.26,14.06,12.94,7.83,60,40,257
1138,陸中山田,342,"2,424","1,110",45.79,327,"1,337",760,"2,631",979,307,31,82,"332,132",297,22,0,7.71,9.61,7.01,10.81,11.39,12.33,17.66,15.68,7.8,56.1,34.15,"1,446"
1139,織笠,122,637,289,45.37,56,350,234,479,233,56,24,5,"9,845",21,1,37,4.84,8.13,6.56,8.28,8.75,16.25,19.38,15.47,12.34,0,60,84
1140,岩手船越,278,774,374,48.32,91,438,252,627,262,43,16,11,"58,445",47,0,0,6.68,10.01,5.65,8.6,12.45,14.76,17.97,14.63,9.24,36.36,54.55,212
1141,浪板海岸,72,326,155,47.55,32,183,124,256,118,27,23,1,0,15,0,0,5.01,9.73,3.24,6.78,8.85,20.35,17.11,15.63,13.27,0,100,50
1142,吉里吉里,248,"1,528",720,47.12,194,835,499,"1,175",517,92,18,30,"79,477",66,4,162,6.99,10.78,4.77,9.74,12.61,13.73,16.27,16.01,9.08,30,53.33,239
1143,大槌,158,"2,220",997,44.91,268,"1,226",727,"2,165",901,259,29,65,"424,209",258,18,37,7.25,8.51,6.26,10.81,10.81,13.69,18.33,15.54,8.78,46.15,43.08,"1,075"
1144,鵜住居,458,"1,101",521,47.32,144,624,333,"1,419",417,98,24,23,"106,466",77,3,541,7.99,8.53,7.53,11.71,11.98,13.79,16.24,13.97,8.26,43.48,47.83,391
1145,両石,40,500,244,48.8,51,250,201,377,190,43,23,4,"32,599",19,0,0,6.77,7.17,4.78,8.37,9.56,14.34,17.93,24.1,6.97,0,75,86
1146,釜石,542,865,398,46.01,70,451,343,"2,845",391,159,41,71,"322,404",226,15,121,5.08,6.12,6.24,10.39,9.82,13.86,17.67,17.78,13.05,42.25,54.93,"2,367"
1147,茂市,64,242,112,46.28,27,116,102,303,96,20,21,4,"18,748",25,1,47,5.33,8.61,4.51,5.74,10.66,15.57,18.03,21.31,10.25,25,50,122
1148,岩手刈屋,84,286,135,47.2,29,134,124,406,91,18,20,5,"5,340",23,0,19,5.57,7.67,6.97,5.23,8.71,15.68,12.89,22.3,14.98,20,80,259
1149,中里,24,91,46,50.55,7,53,31,63,25,1,4,0,0,2,0,0,5.49,6.59,6.59,7.69,7.69,24.18,9.89,13.19,18.68,0,0,15
1150,岩手和井内,40,105,47,44.76,7,49,51,81,45,16,36,0,0,4,0,0,1.9,5.71,3.81,6.67,10.48,14.29,17.14,22.86,17.14,0,0,20
1152,岩手大川,96,50,24,48,3,22,32,46,24,8,33,0,0,1,0,0,1.85,7.41,5.56,7.41,5.56,11.11,12.96,27.78,20.37,0,0,4
1153,浅内,20,118,57,48.31,18,52,48,128,41,9,22,1,0,11,0,7,9.4,7.69,2.56,7.69,10.26,15.38,12.82,22.22,11.97,0,0,77
1154,二升石,6,174,79,45.4,21,86,67,137,67,14,21,4,"15,170",8,0,9,8.05,8.05,3.45,8.05,9.2,17.24,16.67,21.26,8.05,25,50,34
1155,岩泉,24,672,333,49.55,78,380,214,868,303,116,38,26,"116,503",88,7,131,7.44,7.59,5.21,12.8,11.16,15.18,16.67,14.14,9.82,42.31,50,444
1156,好摩,"1,226","1,295",618,47.72,187,802,308,"1,307",492,124,25,17,"144,447",82,3,247,9.26,9.88,10.26,12.04,12.04,16.2,12.81,11.42,6.1,47.06,35.29,567
1157,東大更,102,124,64,51.61,10,78,36,72,39,5,13,0,0,1,0,0,3.28,8.2,10.66,6.56,11.48,21.31,16.39,12.3,9.84,0,0,1
1158,大更,612,"1,299",612,47.11,183,846,270,"1,466",538,183,34,29,"215,280",146,11,258,9.15,11.08,11.46,14.08,13.23,13.38,12.15,10.46,5,51.72,31.03,742
1159,平館,644,310,139,44.84,32,166,118,513,105,18,17,17,"85,029",38,1,85,5.97,7.55,6.92,8.81,12.89,13.21,15.41,14.15,15.09,47.06,47.06,299
1160,北森,230,276,139,50.36,33,160,84,325,93,15,16,2,0,14,0,119,8.27,6.12,6.47,12.59,9.35,17.63,13.67,15.47,10.43,50,50,71
1161,松尾八幡平,122,194,83,42.78,32,114,46,95,69,12,17,0,0,0,0,0,8.95,14.74,5.79,13.68,10.53,15.79,12.11,10,8.42,0,0,0
1162,安比高原,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1163,赤坂田,78,114,51,44.74,4,53,53,156,43,8,19,2,0,19,1,0,1.82,7.27,4.55,6.36,10.91,10.91,20.91,25.45,11.82,0,100,95
1164,小屋の畑,28,75,37,49.33,4,37,27,75,24,4,17,1,0,6,1,0,4.48,7.46,5.97,7.46,4.48,26.87,8.96,25.37,8.96,0,100,31
1165,荒屋新町,154,572,274,47.9,56,294,224,510,206,52,25,19,"74,820",62,2,0,5.94,7.87,7.17,8.39,9.27,14.69,15.91,17.83,12.94,47.37,36.84,241
1166,横間,16,39,18,46.15,0,22,16,33,13,2,15,0,0,1,0,0,0,5.26,15.79,7.89,2.63,18.42,15.79,23.68,10.53,0,0,3
1167,田山,224,332,156,46.99,24,166,148,375,129,25,19,10,"22,673",36,2,52,3.85,6.51,5.03,5.33,10.36,14.2,17.75,26.33,10.65,40,30,222
1168,兄畑,48,73,36,49.32,3,40,35,50,29,9,31,3,"4,304",6,0,0,5.06,1.27,3.8,8.86,8.86,17.72,25.32,17.72,11.39,0,66.67,14
1169,角の浜,156,528,248,46.97,60,305,159,422,185,34,18,1,"5,388",21,1,69,6.13,9.96,6.32,9.96,12.26,16.09,16.28,13.98,9,0,100,74
1170,平内,382,320,149,46.56,35,188,99,300,115,24,21,0,0,9,0,75,5.9,9.32,6.21,10.87,10.56,16.77,17.39,13.35,9.63,0,0,47
1171,種市,346,"1,306",623,47.7,172,714,421,"1,584",471,121,26,41,"122,180",155,5,154,7.19,10.55,6.42,10.02,12.46,13.23,15.75,14.98,9.4,48.78,41.46,814
1172,玉川,108,165,80,48.48,13,106,53,149,56,11,20,1,0,4,1,0,3.49,7.56,7.56,6.4,16.28,19.19,13.37,13.37,12.79,0,0,52
1173,宿戸,338,360,174,48.33,50,216,96,487,120,21,18,2,0,21,0,226,8.22,9.59,4.93,14.52,11.78,14.79,17.53,12.05,6.58,50,0,87
1174,陸中八木,240,390,178,45.64,47,220,124,337,131,24,18,6,"26,967",22,0,0,6.65,11.51,6.14,8.18,13.81,14.32,17.14,15.6,6.65,50,33.33,140
1175,有家,116,41,20,48.78,9,24,9,30,13,4,31,0,0,0,0,0,13.95,9.3,11.63,11.63,11.63,16.28,9.3,9.3,6.98,0,0,1
1176,陸中中野,214,215,97,45.12,19,118,78,214,86,28,33,0,0,4,0,0,4.17,8.8,7.41,9.72,8.8,15.28,18.52,19.44,7.87,0,0,62
1177,侍浜,152,137,64,46.72,10,80,57,136,59,23,39,2,0,4,0,5,2.04,16.33,1.36,10.88,13.61,8.84,19.05,23.13,4.76,0,100,57
1178,陸中夏井,40,526,249,47.34,80,305,141,445,195,46,24,4,"8,798",16,0,0,8.71,12.12,7.77,9.47,14.39,13.64,14.58,10.23,9.09,25,25,208
1179,久慈,538,"1,487",709,47.68,189,842,455,"3,512",682,269,39,145,"1,051,083",566,45,75,7.8,7.8,7.06,12.1,12.78,13.79,15.06,14.06,9.55,52.41,42.76,"2,838"
1180,岐阜,"60,000","4,957","2,283",46.06,488,"2,928","1,454","14,811","2,257",846,37,208,"1,258,843","1,359",101,357,6.67,7.06,8.28,12.59,14.09,13.41,15.4,13.49,9.01,64.42,33.65,"12,837"
1181,西岐阜,"10,804","3,032","1,454",47.96,432,"1,971",603,"3,672","1,191",347,29,26,"436,275",180,19,"1,218",9.28,9.95,10.78,14.77,15,12.91,13.64,9.05,4.62,42.31,46.15,"1,354"
1182,穂積,"17,508","3,337","1,631",48.88,405,"2,130",782,"2,466","1,295",363,28,56,"270,495",226,19,0,7.99,8.38,12.61,15.65,12.88,11.52,13.96,10.83,6.18,62.5,33.93,"1,306"
1183,大垣,"33,238","3,957","1,841",46.53,410,"2,366","1,166","6,017","1,582",474,30,166,"1,120,552",634,56,187,6.85,7.71,9.06,12.1,13.47,13.22,14.51,13.29,9.79,55.42,41.57,"4,296"
